../OJ_raw_pkl_small/2/133.pkl,0.3137194 0.33579788 0.7078695 -0.58195037 0.64454705 -0.15262362 -0.6038253 -0.38239065 -1.6781168 -0.3329568 -0.401958 0.3330944 -0.489476 -0.7344428 0.24987543 -0.489707 -0.49856484 0.70946974 -0.9965372 -0.5782654 -0.68103313 -0.53770745 -0.53165656 -0.5879587 0.04194624 1.0671164 -0.57886016 0.88187975 1.6170466 0.0803992 0.8340826 -0.20753722 0.19505145 -0.5984573 -0.13655192 -0.09652174 0.08597285 -0.80025333 -0.5843491 -0.39062878 -0.3822989 0.21523128 -0.6061312 -0.068580404 -0.3648 0.41537422 -0.7255584 0.4195117 1.003857 -0.12445086
../OJ_raw_pkl_small/2/969.pkl,-0.7369361 0.5753743 -0.1911314 -0.64392376 -0.17495345 -0.018571107 -0.7708532 0.13377759 -1.5445378 -1.5741972 0.44090882 0.04210208 0.3066061 -0.6313932 -0.227374 -0.31244996 -0.92059076 -0.024658784 -0.94258994 -1.4173259 -0.9164018 -0.41847295 -0.3972535 -0.92884624 0.49971503 -0.11593737 -0.075213924 -0.0020987792 0.27160242 -0.26798326 0.7583602 -0.12546536 1.7730825 -0.59942675 0.36733449 -0.12982205 1.2326087 -0.73661596 -0.620063 -0.42172801 -0.009928277 -0.37179998 -0.6005111 -0.73083603 -0.5939813 -0.019787626 -0.8693924 0.04735632 0.8776472 0.086977534
../OJ_raw_pkl_small/4/2161.pkl,-0.27565905 0.37611824 0.8895696 -0.71776193 0.67655224 -0.15024869 -0.5549038 -0.84102523 -1.6284912 -0.36864883 -0.6157187 0.14860745 -0.98899776 -0.92151743 0.124512024 -0.4377457 -0.75431466 0.86458206 -1.4593892 -0.20815751 -0.5730351 -0.6496715 -0.51142716 -0.21235718 -0.089649215 1.7624463 -0.6845698 0.81449074 2.0654714 0.3834516 1.2785016 -0.21253753 -0.46837327 -0.70682335 -0.15126081 -0.09067669 0.02531569 -0.8246133 -0.47238776 -0.2785361 -0.52861243 0.73769975 -0.56165344 0.051823143 0.08810018 0.39687008 -0.5865901 0.23576954 1.0571779 -0.19770257
../OJ_raw_pkl_small/2/1089.pkl,0.12455037 -0.14861472 0.45317906 -0.6640955 0.054372977 0.07054368 -0.5635577 -0.53717905 -1.4442579 -0.44401202 -0.33878773 0.12905867 0.17771462 -0.5435322 0.088348255 -0.32502806 -0.616336 0.57450217 -1.0147206 -0.7021311 -0.72405624 -0.28361535 -0.5571746 -0.65933603 -0.22836298 0.02053528 -0.1417375 0.74201894 0.36312976 -0.03334096 0.73712116 -0.17806052 0.5910742 -0.43577436 0.013707506 0.08488038 0.6781714 -0.8376004 -0.524102 -0.261201 -0.0052673146 -0.25347966 -0.39538866 -0.4190978 -0.3970887 0.3821405 -0.59184307 0.309652 0.32399493 0.16044597
../OJ_raw_pkl_small/2/814.pkl,-0.20969324 0.10185451 0.40938342 -0.63821787 0.1499258 -0.0135831805 -0.5104738 -0.39886203 -1.2951199 -0.249603 -0.24219836 0.16919464 -0.2225928 -0.5726407 0.08751184 -0.37115863 -0.5823642 0.5342683 -0.80497885 -0.53102547 -0.7577742 -0.27050442 -0.44443026 -0.55959857 -0.06890267 0.3336131 -0.21002868 0.41520134 0.902368 0.034561493 0.64799875 -0.1525254 -0.03627692 -0.54196936 0.06381279 0.033141717 0.3625578 -0.55788946 -0.49669248 -0.2988903 -0.11010215 -0.08156812 -0.46015403 -0.30072042 -0.41486692 0.1515711 -0.6057346 0.17171992 0.4801386 0.008902494
../OJ_raw_pkl_small/2/1145.pkl,0.6437484 0.55508 0.3938665 -0.6987083 0.5369299 -0.07857675 -0.7009641 -0.339017 -1.9235288 -0.49962124 -0.80113584 0.06854555 -0.63843644 -0.64576185 -0.2015442 -0.53545123 -0.64089453 0.41667727 -1.3002627 -0.66859597 -0.71978307 -0.4958691 -0.476868 -0.62369484 0.025717203 1.5688441 -0.53549296 0.4075962 2.7771704 0.27393115 0.920291 -0.27202982 -0.22605194 -0.7138422 -0.3190557 0.06469804 0.18229488 -0.8659384 -0.5950414 -0.45049724 -0.42379653 0.36462384 -0.49870825 -0.37096736 -0.5056243 0.42414942 -0.7630197 0.48739752 1.1017555 -0.11798901
../OJ_raw_pkl_small/2/1163.pkl,0.28419906 0.42940757 0.70232797 -0.6039617 0.7668612 -0.105517484 -0.5928016 -0.3407423 -1.6822057 -0.41069868 -0.24842031 -0.0067962683 -0.4504344 -0.76422507 0.2651967 -0.5004259 -0.6220667 0.64243823 -1.055395 -0.68750745 -0.65559196 -0.54321784 -0.44183007 -0.7514038 -0.08157809 0.91648 -0.62599665 0.8689374 2.1727128 0.19901644 0.9247352 -0.26788583 -0.009365395 -0.64691126 -0.079274766 -0.087957405 0.22260152 -0.7020728 -0.6172366 -0.38339663 -0.4536966 0.1717779 -0.55828005 -0.12665108 -0.43352684 0.36118343 -0.56857926 0.38098788 1.1941515 -0.1701005
../OJ_raw_pkl_small/5/692.pkl,0.26257247 0.3329764 0.6376095 -0.57334876 0.76372164 -0.1146059 -0.6139508 -0.6263064 -1.3924311 0.31031108 -0.5466701 0.1027665 -0.39438683 -0.71200275 0.5130464 -0.47414023 -0.5079385 1.0420537 -0.99975413 -0.3572708 -0.4559438 -0.27041546 -0.6302551 -0.49755573 -0.23143493 1.047306 -0.45892376 0.89197123 1.707773 0.031588018 0.62261087 -0.29219022 0.02669556 -0.70798254 -0.12063373 -0.13013338 -0.08328318 -0.7004753 -0.601587 -0.1488983 -0.3444526 0.23447196 -0.48399267 -0.29073218 -0.4373687 0.26945543 -0.58235234 0.7482793 0.5141116 -0.11164218
../OJ_raw_pkl_small/5/939.pkl,0.6583679 0.33254692 0.8550211 -0.5953292 0.8573998 -0.26820463 -0.50992316 -0.5430381 -1.5729461 0.3550789 -0.6482396 0.029021867 -0.3873459 -0.7694313 0.6511571 -0.51129377 -0.43395922 1.1413443 -1.0478451 -0.35802606 -0.4859196 -0.45963493 -0.60233 -0.5216394 -0.26252723 1.0864207 -0.6129868 1.0265325 1.8320524 0.19709204 0.912949 -0.2004566 -0.05138548 -0.7339091 -0.20909028 -0.12247029 -0.0639589 -0.73397267 -0.5833466 -0.19189972 -0.52677536 0.22149281 -0.5506352 0.16450801 -0.4731688 0.44258806 -0.66146123 0.6563538 1.1435597 -0.14684185
../OJ_raw_pkl_small/5/680.pkl,0.18321393 -0.026441496 0.73074603 -0.52547616 0.38842392 -0.08512907 -0.43873534 -0.41197693 -1.4538012 0.24192868 -0.5721815 0.23268332 -0.42200214 -0.73089385 0.3749329 -0.34080526 -0.68429756 0.83603525 -0.6621139 -0.32121295 -0.73158866 -0.44624338 -0.57776165 -0.3974408 -0.22086896 0.6319055 -0.3222898 0.7389025 0.24536851 -0.17798956 0.42318186 -0.13833183 -0.070252776 -0.5428917 -0.03686851 -0.16551486 0.07800544 -0.7523733 -0.3128422 -0.2667846 -0.10033366 0.22423573 -0.5117902 0.10998384 -0.24226193 0.37821156 -0.72872156 0.39535484 0.15490505 -0.115982205
